
                            The run.sh command was:                                 
##########################################################################################
#!/bin/bash
#SBATCH --account=k1251
#SBATCH --job-name=pfeast_nc64
#SBATCH --output=./sensTV/64/pfeast_nc_64-%j.out
#SBATCH --error=./sensTV/64/errors/pfeast_nc_64-%j.err
#SBATCH --nodes=1
#SBATCH --time=23:59:00


echo""
echo "                            The run.sh command was:                                 "
echo "##########################################################################################"
cat run_64.sh
echo""

export MKL_NUM_THREADS=32 OMP_NUM_THREADS=32
 
#srun --ntasks=1 --ntasks-per-node=1    ./SCSA_2D2D_dfeast_parallel   -nc 8 --data ../dat_data/img64_Lena64.dat ../dat_data/img64_Lena64.dat  -N 64 -h 0.26 -gm 0.5
srun --ntasks=4 --ntasks-per-node=4  --ntasks-per-socket=2  ./SCSA_2D2D_dfeast_parallel   -nc 8 --data ../dat_data/img64_Lena64.dat ../dat_data/img64_Lena64.dat  -N 64 -h 0.26 -gm 0.5
#srun --ntasks=8 --ntasks-per-node=8  --ntasks-per-socket=4  ./SCSA_2D2D_dfeast_parallel   -nc 8 --data ../dat_data/img64_Lena64.dat ../dat_data/img64_Lena64.dat  -N 64 -h 0.26 -gm 0.5
#srun --ntasks=16 --ntasks-per-node=16  --ntasks-per-socket=8  ./SCSA_2D2D_dfeast_parallel   -nc 8 --data ../dat_data/img64_Lena64.dat ../dat_data/img64_Lena64.dat  -N 64 -h 0.26 -gm 0.5

echo""



Feast 3.0:  image size = 64 X 64  ,   # Sub-Intervals= 4

| Sub-Intervals| 		| -1.09 -- -0.454 -- -0.285 -- -0.138 -- 0 |
| List M0 |   		          | 660 -- 667 -- 675 -- 676 |


Parallel Feast Double

h 	 gm 	 fe 	 Emin 	 Emax 	 M0 	 #cnt 	 ratio 	 Meth 	 eps 	 PSNR0  	 PSNR 	 eig(s) 	 Split(s) 	 Total(s) 	 #iter 	 Nh % 	 info	 store_fact 	 cnvgce_trace_Resdl 	 guess_M0 % 	  Run_Q_M0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	1	12	 inf	   50.615	   181.054	   183.922	  365.269	 5	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	1	12	 inf	   50.615	   403.251	   185.661	  589.235	 9	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	1	12	 inf	   50.615	   295.548	   186.207	  482.073	 10	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	6	 inf	   50.615	   120.871	   186.967	  308.182	 3	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	6	 inf	   50.615	   89.700	   186.118	  276.148	 3	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	6	 inf	   50.615	   116.827	   184.539	  301.658	 4	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	6	 inf	   50.615	   88.534	   185.691	  274.433	 4	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	12	 inf	   50.615	   176.042	   184.645	  360.894	 4	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	12	 inf	   50.615	   126.137	   184.690	  311.158	 4	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	12	 inf	   50.615	   231.749	   185.535	  417.494	 9	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 1	2	12	 inf	   50.615	   168.165	   185.763	  354.135	 8	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	6	 inf	   50.615	   216.317	   185.418	  401.944	 4	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	6	 inf	   50.615	   161.154	   186.110	  347.491	 4	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	6	 inf	   50.615	   313.091	   185.769	  499.172	 6	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	6	 inf	   50.615	   233.274	   188.658	  422.270	 6	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	12	 inf	   50.615	   436.235	   187.965	  624.436	 8	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	12	 inf	   50.615	   323.581	   188.820	  512.702	 8	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	12	 inf	   50.615	   541.417	   188.039	  729.719	 12	2560	2	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	0	12	 inf	   50.615	   398.846	   187.116	  586.301	 12	2560	2	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	6	 inf	   50.616	   558.013	   188.774	  747.037	 14	2560	2	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	6	 inf	   50.616	   405.500	   186.681	  592.494	 14	2560	2	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	6	 inf	   50.616	   587.988	   185.404	  773.657	 20	2560	8	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	6	 inf	   50.616	   419.285	   187.098	  606.589	 20	2560	8	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	12	 inf	   50.616	   599.394	   190.154	  789.756	 20	2560	8	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	12	 inf	   50.616	   421.560	   187.531	  609.298	 20	2560	8	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	12	 inf	   50.616	   610.501	   187.146	  797.855	 20	2560	8	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	1	12	 inf	   50.616	   419.261	   185.386	  604.977	 20	2560	8	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	6	 inf	   50.615	   119.938	   187.466	  307.611	 3	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	6	 inf	   50.615	   89.366	   188.596	  278.169	 3	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	6	 inf	   50.615	   120.974	   186.771	  307.952	 4	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	6	 inf	   50.615	   88.092	   188.757	  277.057	 4	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	12	 inf	   50.615	   175.329	   188.334	  363.870	 4	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	12	 inf	   50.615	   125.778	   188.241	  314.227	 4	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	12	 inf	   50.615	   239.273	   188.873	  428.353	 8	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  8	 100	2	12	 inf	   50.615	   168.083	   190.974	  359.263	 8	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	6	 inf	   50.615	   326.550	   190.825	  517.584	 1	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	6	 inf	   50.615	   174.393	   189.200	  363.867	 1	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	6	 inf	   50.615	   128.288	   190.220	  318.716	 0	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	6	 inf	   50.615	   129.641	   188.095	  318.062	 0	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	12	 inf	   50.615	   377.059	   188.933	  566.199	 2	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	12	 inf	   50.615	   220.977	   188.642	  409.815	 2	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	12	 inf	   50.615	   323.127	   188.328	  511.663	 2	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	0	12	 inf	   50.615	   174.402	   188.524	  363.121	 1	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	6	 inf	   50.615	   376.511	   189.061	  565.779	 1	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	6	 inf	   50.615	   224.090	   187.523	  411.894	 2	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	6	 inf	   50.615	   252.778	   189.034	  442.020	 1	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	6	 inf	   50.615	   174.624	   190.377	  365.303	 1	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	12	 inf	   50.615	   380.026	   191.377	  571.637	 2	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	12	 inf	   50.615	   224.728	   190.122	  415.110	 2	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	12	 inf	   50.615	   376.639	   188.685	  565.537	 1	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	1	12	 inf	   50.615	   209.779	   190.868	  400.896	 2	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	6	 inf	   50.615	   255.448	   189.293	  444.949	 1	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	6	 inf	   50.615	   209.322	   189.320	  398.836	 1	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	6	 inf	   50.615	   128.090	   188.452	  316.748	 0	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	6	 inf	   50.615	   129.184	   191.108	  320.491	 0	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	12	 inf	   50.615	   379.699	   190.671	  570.578	 2	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	12	 inf	   50.615	   220.168	   190.451	  410.906	 1	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	12	 inf	   50.615	   254.104	   188.798	  443.148	 1	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 1	2	12	 inf	   50.615	   176.334	   190.522	  367.131	 1	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	6	 inf	   50.615	   254.842	   188.629	  443.678	 1	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	6	 inf	   50.615	   176.686	   190.737	  367.632	 1	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	6	 inf	   50.615	   255.266	   189.184	  444.658	 1	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	6	 inf	   50.615	   177.719	   191.465	  369.411	 1	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	12	 inf	   50.615	   381.332	   191.334	  572.875	 2	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	12	 inf	   50.615	   227.525	   191.039	  418.899	 2	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	12	 inf	   50.615	   384.678	   189.793	  574.687	 2	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	0	12	 inf	   50.615	   224.802	   190.141	  415.288	 2	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	6	 inf	   50.615	   580.699	   190.265	  771.173	 3	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	6	 inf	   50.615	   307.419	   188.504	  496.219	 3	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	6	 inf	   50.615	   717.053	   189.855	  907.114	 4	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	6	 inf	   50.615	   375.560	   190.813	  566.635	 4	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	12	 inf	   50.615	   915.339	   189.904	  1105.450	 4	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	12	 inf	   50.615	   460.824	   191.455	  652.515	 4	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	12	 inf	   50.615	   1324.666	   190.724	  1515.597	 7	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	1	12	 inf	   50.615	   650.439	   190.347	  841.064	 7	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	6	 inf	   50.615	   253.929	   191.223	  445.359	 1	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	6	 inf	   50.615	   175.583	   191.608	  367.412	 1	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	6	 inf	   50.615	   129.664	   188.914	  318.785	 0	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	6	 inf	   50.615	   128.784	   190.777	  319.786	 0	2560	0	1	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	12	 inf	   50.615	   379.380	   191.089	  570.678	 2	2560	0	0	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	12	 inf	   50.615	   222.231	   191.215	  413.738	 2	2560	0	1	0	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	12	 inf	   50.615	   255.697	   190.877	  446.783	 1	2560	0	0	1	0	0
0.260	0.500	1.000	-1.087	-0.454	660	  56	 100	2	12	 inf	   50.615	   177.718	   191.094	  369.176	 1	2560	0	1	1	0	0

